split,video_id,host,episode,episode_group_id,label,frame_count,frames_missing,frames_short_lt_16,audio_exists,flow_exists
train,YW_WILTY_EP44_lie10,YW,44,YW_EP44,1,76,False,False,True,True
train,YW_WILTY_EP44_lie11,YW,44,YW_EP44,1,126,False,False,True,True
train,YW_WILTY_EP44_lie13,YW,44,YW_EP44,1,101,False,False,True,True
train,YW_WILTY_EP44_lie15,YW,44,YW_EP44,1,126,False,False,True,True
train,YW_WILTY_EP44_lie2,YW,44,YW_EP44,1,126,False,False,True,True
train,YW_WILTY_EP44_lie3,YW,44,YW_EP44,1,76,False,False,True,True
train,YW_WILTY_EP44_lie6,YW,44,YW_EP44,1,176,False,False,True,True
train,YW_WILTY_EP44_lie8,YW,44,YW_EP44,1,76,False,False,True,True
train,YW_WILTY_EP44_truth1,YW,44,YW_EP44,0,251,False,False,True,True
train,YW_WILTY_EP44_truth12,YW,44,YW_EP44,0,226,False,False,True,True
train,YW_WILTY_EP44_truth13,YW,44,YW_EP44,0,151,False,False,True,True
train,YW_WILTY_EP44_truth14,YW,44,YW_EP44,0,101,False,False,True,True
train,YW_WILTY_EP44_truth2,YW,44,YW_EP44,0,101,False,False,True,True
train,YW_WILTY_EP44_truth3,YW,44,YW_EP44,0,76,False,False,True,True
train,YW_WILTY_EP44_truth4,YW,44,YW_EP44,0,151,False,False,True,True
train,YW_WILTY_EP44_truth5,YW,44,YW_EP44,0,176,False,False,True,True
train,YW_WILTY_EP44_truth6,YW,44,YW_EP44,0,76,False,False,True,True
train,YW_WILTY_EP44_truth7,YW,44,YW_EP44,0,176,False,False,True,True
train,YW_WILTY_EP44_truth8,YW,44,YW_EP44,0,76,False,False,True,True
train,YW_WILTY_EP44_truth9,YW,44,YW_EP44,0,101,False,False,True,True
train,YW_WILTY_EP46_lie1,YW,46,YW_EP46,1,76,False,False,True,True
train,YW_WILTY_EP46_lie2,YW,46,YW_EP46,1,101,False,False,True,True
train,YW_WILTY_EP46_lie4,YW,46,YW_EP46,1,101,False,False,True,True
train,YW_WILTY_EP46_lie6,YW,46,YW_EP46,1,101,False,False,True,True
train,YW_WILTY_EP46_lie7,YW,46,YW_EP46,1,101,False,False,True,True
train,YW_WILTY_EP46_lie8,YW,46,YW_EP46,1,226,False,False,True,True
train,YW_WILTY_EP46_truth10,YW,46,YW_EP46,0,126,False,False,True,True
train,YW_WILTY_EP46_truth11,YW,46,YW_EP46,0,76,False,False,True,True
train,YW_WILTY_EP46_truth3,YW,46,YW_EP46,0,76,False,False,True,True
train,YW_WILTY_EP46_truth4,YW,46,YW_EP46,0,151,False,False,True,True
train,YW_WILTY_EP46_truth7,YW,46,YW_EP46,0,76,False,False,True,True
train,YW_WILTY_EP46_truth8,YW,46,YW_EP46,0,76,False,False,True,True
train,YW_WILTY_EP46_truth9,YW,46,YW_EP46,0,101,False,False,True,True
train,YW_WILTY_EP47_lie1,YW,47,YW_EP47,1,97,False,False,True,True
train,YW_WILTY_EP47_lie11,YW,47,YW_EP47,1,73,False,False,True,True
train,YW_WILTY_EP47_lie12,YW,47,YW_EP47,1,241,False,False,True,True
train,YW_WILTY_EP47_lie13,YW,47,YW_EP47,1,169,False,False,True,True
train,YW_WILTY_EP47_lie15,YW,47,YW_EP47,1,73,False,False,True,True
train,YW_WILTY_EP47_lie17,YW,47,YW_EP47,1,97,False,False,True,True
train,YW_WILTY_EP47_lie18,YW,47,YW_EP47,1,97,False,False,True,True
train,YW_WILTY_EP47_lie19,YW,47,YW_EP47,1,97,False,False,True,True
train,YW_WILTY_EP47_lie2,YW,47,YW_EP47,1,73,False,False,True,True
train,YW_WILTY_EP47_lie3,YW,47,YW_EP47,1,121,False,False,True,True
train,YW_WILTY_EP47_lie6,YW,47,YW_EP47,1,73,False,False,True,True
train,YW_WILTY_EP47_lie7,YW,47,YW_EP47,1,73,False,False,True,True
train,YW_WILTY_EP47_lie9,YW,47,YW_EP47,1,97,False,False,True,True
train,YW_WILTY_EP47_truth2,YW,47,YW_EP47,0,97,False,False,True,True
train,YW_WILTY_EP47_truth3,YW,47,YW_EP47,0,193,False,False,True,True
train,YW_WILTY_EP47_truth4,YW,47,YW_EP47,0,73,False,False,True,True
train,YW_WILTY_EP47_truth5,YW,47,YW_EP47,0,73,False,False,True,True
train,YW_WILTY_EP47_truth7,YW,47,YW_EP47,0,97,False,False,True,True
train,YW_WILTY_EP48_lie1,YW,48,YW_EP48,1,76,False,False,True,True
train,YW_WILTY_EP48_lie10,YW,48,YW_EP48,1,176,False,False,True,True
train,YW_WILTY_EP48_lie2,YW,48,YW_EP48,1,126,False,False,True,True
train,YW_WILTY_EP48_lie3,YW,48,YW_EP48,1,101,False,False,True,True
train,YW_WILTY_EP48_lie4,YW,48,YW_EP48,1,76,False,False,True,True
train,YW_WILTY_EP48_lie6,YW,48,YW_EP48,1,101,False,False,True,True
train,YW_WILTY_EP48_lie8,YW,48,YW_EP48,1,76,False,False,True,True
train,YW_WILTY_EP48_lie9,YW,48,YW_EP48,1,226,False,False,True,True
train,YW_WILTY_EP48_truth1,YW,48,YW_EP48,0,101,False,False,True,True
train,YW_WILTY_EP48_truth2,YW,48,YW_EP48,0,76,False,False,True,True
train,YW_WILTY_EP48_truth3,YW,48,YW_EP48,0,101,False,False,True,True
train,YW_WILTY_EP48_truth5,YW,48,YW_EP48,0,76,False,False,True,True
train,YW_WILTY_EP48_truth6,YW,48,YW_EP48,0,101,False,False,True,True
train,YW_WILTY_EP48_truth7,YW,48,YW_EP48,0,101,False,False,True,True
train,YW_WILTY_EP49_lie1,YW,49,YW_EP49,1,76,False,False,True,True
train,YW_WILTY_EP49_lie2,YW,49,YW_EP49,1,251,False,False,True,True
train,YW_WILTY_EP49_lie4,YW,49,YW_EP49,1,101,False,False,True,True
train,YW_WILTY_EP49_lie5,YW,49,YW_EP49,1,126,False,False,True,True
train,YW_WILTY_EP49_lie6,YW,49,YW_EP49,1,151,False,False,True,True
train,YW_WILTY_EP49_lie7,YW,49,YW_EP49,1,101,False,False,True,True
train,YW_WILTY_EP49_truth10,YW,49,YW_EP49,0,176,False,False,True,True
train,YW_WILTY_EP49_truth11,YW,49,YW_EP49,0,201,False,False,True,True
train,YW_WILTY_EP49_truth12,YW,49,YW_EP49,0,76,False,False,True,True
train,YW_WILTY_EP49_truth13,YW,49,YW_EP49,0,76,False,False,True,True
train,YW_WILTY_EP49_truth14,YW,49,YW_EP49,0,101,False,False,True,True
train,YW_WILTY_EP49_truth2,YW,49,YW_EP49,0,101,False,False,True,True
train,YW_WILTY_EP49_truth4,YW,49,YW_EP49,0,76,False,False,True,True
train,YW_WILTY_EP49_truth5,YW,49,YW_EP49,0,101,False,False,True,True
train,YW_WILTY_EP49_truth7,YW,49,YW_EP49,0,201,False,False,True,True
train,YW_WILTY_EP49_truth9,YW,49,YW_EP49,0,126,False,False,True,True
train,YW_WILTY_EP50_lie1,YW,50,YW_EP50,1,76,False,False,True,True
train,YW_WILTY_EP50_lie10,YW,50,YW_EP50,1,151,False,False,True,True
train,YW_WILTY_EP50_lie11,YW,50,YW_EP50,1,76,False,False,True,True
train,YW_WILTY_EP50_lie12,YW,50,YW_EP50,1,101,False,False,True,True
train,YW_WILTY_EP50_lie14,YW,50,YW_EP50,1,176,False,False,True,True
train,YW_WILTY_EP50_lie15,YW,50,YW_EP50,1,201,False,False,True,True
train,YW_WILTY_EP50_lie2,YW,50,YW_EP50,1,101,False,False,True,True
train,YW_WILTY_EP50_lie3,YW,50,YW_EP50,1,226,False,False,True,True
train,YW_WILTY_EP50_lie4,YW,50,YW_EP50,1,76,False,False,True,True
train,YW_WILTY_EP50_lie7,YW,50,YW_EP50,1,76,False,False,True,True
train,YW_WILTY_EP50_lie8,YW,50,YW_EP50,1,126,False,False,True,True
train,YW_WILTY_EP50_lie9,YW,50,YW_EP50,1,76,False,False,True,True
train,YW_WILTY_EP50_truth12,YW,50,YW_EP50,0,126,False,False,True,True
train,YW_WILTY_EP50_truth13,YW,50,YW_EP50,0,76,False,False,True,True
train,YW_WILTY_EP50_truth14,YW,50,YW_EP50,0,101,False,False,True,True
train,YW_WILTY_EP50_truth15,YW,50,YW_EP50,0,126,False,False,True,True
train,YW_WILTY_EP50_truth3,YW,50,YW_EP50,0,126,False,False,True,True
train,YW_WILTY_EP50_truth4,YW,50,YW_EP50,0,76,False,False,True,True
train,YW_WILTY_EP50_truth5,YW,50,YW_EP50,0,101,False,False,True,True
train,YW_WILTY_EP50_truth6,YW,50,YW_EP50,0,101,False,False,True,True
train,YW_WILTY_EP50_truth7,YW,50,YW_EP50,0,101,False,False,True,True
train,YW_WILTY_EP51_lie2,YW,51,YW_EP51,1,76,False,False,True,True
train,YW_WILTY_EP51_lie3,YW,51,YW_EP51,1,126,False,False,True,True
train,YW_WILTY_EP51_lie6,YW,51,YW_EP51,1,101,False,False,True,True
train,YW_WILTY_EP51_lie7,YW,51,YW_EP51,1,226,False,False,True,True
train,YW_WILTY_EP51_lie8,YW,51,YW_EP51,1,151,False,False,True,True
train,YW_WILTY_EP51_truth2,YW,51,YW_EP51,0,151,False,False,True,True
train,YW_WILTY_EP51_truth4,YW,51,YW_EP51,0,226,False,False,True,True
train,YW_WILTY_EP51_truth5,YW,51,YW_EP51,0,101,False,False,True,True
train,YW_WILTY_EP52_lie1,YW,52,YW_EP52,1,101,False,False,True,True
train,YW_WILTY_EP52_lie2,YW,52,YW_EP52,1,126,False,False,True,True
train,YW_WILTY_EP52_lie4,YW,52,YW_EP52,1,76,False,False,True,True
train,YW_WILTY_EP52_lie5,YW,52,YW_EP52,1,101,False,False,True,True
train,YW_WILTY_EP52_lie6,YW,52,YW_EP52,1,176,False,False,True,True
train,YW_WILTY_EP52_lie7,YW,52,YW_EP52,1,126,False,False,True,True
train,YW_WILTY_EP52_lie8,YW,52,YW_EP52,1,126,False,False,True,True
train,YW_WILTY_EP52_truth1,YW,52,YW_EP52,0,151,False,False,True,True
train,YW_WILTY_EP52_truth12,YW,52,YW_EP52,0,101,False,False,True,True
train,YW_WILTY_EP52_truth4,YW,52,YW_EP52,0,176,False,False,True,True
train,YW_WILTY_EP52_truth5,YW,52,YW_EP52,0,151,False,False,True,True
train,YW_WILTY_EP53_lie1,YW,53,YW_EP53,1,176,False,False,True,True
train,YW_WILTY_EP53_lie12,YW,53,YW_EP53,1,76,False,False,True,True
train,YW_WILTY_EP53_lie4,YW,53,YW_EP53,1,251,False,False,True,True
train,YW_WILTY_EP53_lie6,YW,53,YW_EP53,1,76,False,False,True,True
train,YW_WILTY_EP53_lie7,YW,53,YW_EP53,1,101,False,False,True,True
train,YW_WILTY_EP53_truth10,YW,53,YW_EP53,0,251,False,False,True,True
train,YW_WILTY_EP53_truth11,YW,53,YW_EP53,0,101,False,False,True,True
train,YW_WILTY_EP53_truth13,YW,53,YW_EP53,0,101,False,False,True,True
train,YW_WILTY_EP53_truth2,YW,53,YW_EP53,0,76,False,False,True,True
train,YW_WILTY_EP53_truth3,YW,53,YW_EP53,0,126,False,False,True,True
train,YW_WILTY_EP53_truth4,YW,53,YW_EP53,0,76,False,False,True,True
train,YW_WILTY_EP53_truth5,YW,53,YW_EP53,0,76,False,False,True,True
train,YW_WILTY_EP53_truth6,YW,53,YW_EP53,0,101,False,False,True,True
train,YW_WILTY_EP53_truth8,YW,53,YW_EP53,0,101,False,False,True,True
train,YW_WILTY_EP53_truth9,YW,53,YW_EP53,0,176,False,False,True,True
train,YW_WILTY_EP54_lie2,YW,54,YW_EP54,1,176,False,False,True,True
train,YW_WILTY_EP54_lie3,YW,54,YW_EP54,1,101,False,False,True,True
train,YW_WILTY_EP54_lie4,YW,54,YW_EP54,1,126,False,False,True,True
train,YW_WILTY_EP54_truth1,YW,54,YW_EP54,0,151,False,False,True,True
train,YW_WILTY_EP54_truth2,YW,54,YW_EP54,0,101,False,False,True,True
train,YW_WILTY_EP54_truth3,YW,54,YW_EP54,0,151,False,False,True,True
train,YW_WILTY_EP54_truth6,YW,54,YW_EP54,0,76,False,False,True,True
train,YW_WILTY_EP54_truth7,YW,54,YW_EP54,0,101,False,False,True,True
train,YW_WILTY_EP55_lie10,YW,55,YW_EP55,1,151,False,False,True,True
train,YW_WILTY_EP55_lie13,YW,55,YW_EP55,1,101,False,False,True,True
train,YW_WILTY_EP55_lie14,YW,55,YW_EP55,1,101,False,False,True,True
train,YW_WILTY_EP55_lie15,YW,55,YW_EP55,1,176,False,False,True,True
train,YW_WILTY_EP55_lie2,YW,55,YW_EP55,1,126,False,False,True,True
train,YW_WILTY_EP55_lie4,YW,55,YW_EP55,1,251,False,False,True,True
train,YW_WILTY_EP55_lie5,YW,55,YW_EP55,1,101,False,False,True,True
train,YW_WILTY_EP55_lie7,YW,55,YW_EP55,1,101,False,False,True,True
train,YW_WILTY_EP55_lie9,YW,55,YW_EP55,1,176,False,False,True,True
train,YW_WILTY_EP55_truth4,YW,55,YW_EP55,0,76,False,False,True,True
train,YW_WILTY_EP55_truth6,YW,55,YW_EP55,0,101,False,False,True,True
train,YW_WILTY_EP55_truth7,YW,55,YW_EP55,0,126,False,False,True,True
train,YW_WILTY_EP55_truth8,YW,55,YW_EP55,0,101,False,False,True,True
train,YW_WILTY_EP56_lie1,YW,56,YW_EP56,1,101,False,False,True,True
train,YW_WILTY_EP56_lie10,YW,56,YW_EP56,1,101,False,False,True,True
train,YW_WILTY_EP56_lie11,YW,56,YW_EP56,1,201,False,False,True,True
train,YW_WILTY_EP56_lie12,YW,56,YW_EP56,1,101,False,False,True,True
train,YW_WILTY_EP56_lie13,YW,56,YW_EP56,1,151,False,False,True,True
train,YW_WILTY_EP56_lie14,YW,56,YW_EP56,1,126,False,False,True,True
train,YW_WILTY_EP56_lie15,YW,56,YW_EP56,1,176,False,False,True,True
train,YW_WILTY_EP56_lie18,YW,56,YW_EP56,1,251,False,False,True,True
train,YW_WILTY_EP56_lie19,YW,56,YW_EP56,1,176,False,False,True,True
train,YW_WILTY_EP56_lie5,YW,56,YW_EP56,1,151,False,False,True,True
train,YW_WILTY_EP56_lie6,YW,56,YW_EP56,1,101,False,False,True,True
train,YW_WILTY_EP56_lie7,YW,56,YW_EP56,1,76,False,False,True,True
train,YW_WILTY_EP56_lie8,YW,56,YW_EP56,1,101,False,False,True,True
train,YW_WILTY_EP56_lie9,YW,56,YW_EP56,1,76,False,False,True,True
train,YW_WILTY_EP56_truth1,YW,56,YW_EP56,0,76,False,False,True,True
train,YW_WILTY_EP56_truth2,YW,56,YW_EP56,0,176,False,False,True,True
train,YW_WILTY_EP56_truth3,YW,56,YW_EP56,0,76,False,False,True,True
train,YW_WILTY_EP56_truth4,YW,56,YW_EP56,0,126,False,False,True,True
train,YW_WILTY_EP56_truth5,YW,56,YW_EP56,0,101,False,False,True,True
train,YW_WILTY_EP56_truth6,YW,56,YW_EP56,0,76,False,False,True,True
train,YW_WILTY_EP70_lie17,YW,70,YW_EP70,1,101,False,False,True,True
train,YW_WILTY_EP70_lie18,YW,70,YW_EP70,1,126,False,False,True,True
train,YW_WILTY_EP70_lie21,YW,70,YW_EP70,1,76,False,False,True,True
train,YW_WILTY_EP70_truth1,YW,70,YW_EP70,0,176,False,False,True,True
train,YW_WILTY_EP70_truth10,YW,70,YW_EP70,0,101,False,False,True,True
train,YW_WILTY_EP70_truth15,YW,70,YW_EP70,0,76,False,False,True,True
train,YW_WILTY_EP70_truth16,YW,70,YW_EP70,0,151,False,False,True,True
train,YW_WILTY_EP70_truth2,YW,70,YW_EP70,0,76,False,False,True,True
train,YW_WILTY_EP70_truth5,YW,70,YW_EP70,0,101,False,False,True,True
train,YW_WILTY_EP70_truth6,YW,70,YW_EP70,0,126,False,False,True,True
train,YW_WILTY_EP70_truth7,YW,70,YW_EP70,0,76,False,False,True,True
train,YW_WILTY_EP70_truth8,YW,70,YW_EP70,0,101,False,False,True,True
train,YW_WILTY_EP70_truth9,YW,70,YW_EP70,0,76,False,False,True,True
val,AN_WILTY_EP21_lie1,AN,21,AN_EP21,1,126,False,False,True,True
val,AN_WILTY_EP21_lie11,AN,21,AN_EP21,1,101,False,False,True,True
val,AN_WILTY_EP21_lie12,AN,21,AN_EP21,1,101,False,False,True,True
val,AN_WILTY_EP21_lie13,AN,21,AN_EP21,1,126,False,False,True,True
val,AN_WILTY_EP21_lie14,AN,21,AN_EP21,1,176,False,False,True,True
val,AN_WILTY_EP21_lie15,AN,21,AN_EP21,1,126,False,False,True,True
val,AN_WILTY_EP21_lie16,AN,21,AN_EP21,1,76,False,False,True,True
val,AN_WILTY_EP21_lie17,AN,21,AN_EP21,1,126,False,False,True,True
val,AN_WILTY_EP21_lie5,AN,21,AN_EP21,1,176,False,False,True,True
val,AN_WILTY_EP21_lie6,AN,21,AN_EP21,1,176,False,False,True,True
val,AN_WILTY_EP21_lie7,AN,21,AN_EP21,1,76,False,False,True,True
val,AN_WILTY_EP21_lie9,AN,21,AN_EP21,1,76,False,False,True,True
val,AN_WILTY_EP21_truth19,AN,21,AN_EP21,0,76,False,False,True,True
val,AN_WILTY_EP21_truth2,AN,21,AN_EP21,0,126,False,False,True,True
val,AN_WILTY_EP21_truth21,AN,21,AN_EP21,0,101,False,False,True,True
val,AN_WILTY_EP21_truth4,AN,21,AN_EP21,0,151,False,False,True,True
val,AN_WILTY_EP22_lie10,AN,22,AN_EP22,1,126,False,False,True,True
val,AN_WILTY_EP22_lie12,AN,22,AN_EP22,1,101,False,False,True,True
val,AN_WILTY_EP22_lie16,AN,22,AN_EP22,1,76,False,False,True,True
val,AN_WILTY_EP22_lie21,AN,22,AN_EP22,1,76,False,False,True,True
val,AN_WILTY_EP22_lie22,AN,22,AN_EP22,1,76,False,False,True,True
val,AN_WILTY_EP22_lie24,AN,22,AN_EP22,1,101,False,False,True,True
val,AN_WILTY_EP22_lie25,AN,22,AN_EP22,1,76,False,False,True,True
val,AN_WILTY_EP22_lie27,AN,22,AN_EP22,1,126,False,False,True,True
val,AN_WILTY_EP22_lie28,AN,22,AN_EP22,1,201,False,False,True,True
val,AN_WILTY_EP22_lie29,AN,22,AN_EP22,1,176,False,False,True,True
val,AN_WILTY_EP22_lie30,AN,22,AN_EP22,0,101,False,False,True,True
val,AN_WILTY_EP22_lie5,AN,22,AN_EP22,1,76,False,False,True,True
val,AN_WILTY_EP22_lie7,AN,22,AN_EP22,1,76,False,False,True,True
val,AN_WILTY_EP22_lie8,AN,22,AN_EP22,1,176,False,False,True,True
val,AN_WILTY_EP22_lie9,AN,22,AN_EP22,1,76,False,False,True,True
val,AN_WILTY_EP22_truth13,AN,22,AN_EP22,0,151,False,False,True,True
val,AN_WILTY_EP22_truth14,AN,22,AN_EP22,0,176,False,False,True,True
val,AN_WILTY_EP22_truth15,AN,22,AN_EP22,0,176,False,False,True,True
val,AN_WILTY_EP22_truth18,AN,22,AN_EP22,0,101,False,False,True,True
val,AN_WILTY_EP22_truth20,AN,22,AN_EP22,0,101,False,False,True,True
val,AN_WILTY_EP22_truth4,AN,22,AN_EP22,0,76,False,False,True,True
val,LS_WILTY_EP2_lie11,LS,2,LS_EP2,1,126,False,False,True,True
val,LS_WILTY_EP2_lie2,LS,2,LS_EP2,1,101,False,False,True,True
val,LS_WILTY_EP2_lie5,LS,2,LS_EP2,1,101,False,False,True,True
val,LS_WILTY_EP2_lie6,LS,2,LS_EP2,1,201,False,False,True,True
val,LS_WILTY_EP2_truth1,LS,2,LS_EP2,0,126,False,False,True,True
val,LS_WILTY_EP2_truth5,LS,2,LS_EP2,0,126,False,False,True,True
val,LS_WILTY_EP2_truth6,LS,2,LS_EP2,0,101,False,False,True,True
val,LS_WILTY_EP73_ lie1,LS,73,LS_EP73,1,176,False,False,True,True
val,LS_WILTY_EP73_ lie2,LS,73,LS_EP73,1,176,False,False,True,True
val,LS_WILTY_EP73_ lie3,LS,73,LS_EP73,1,176,False,False,True,True
val,LS_WILTY_EP73_ lie4,LS,73,LS_EP73,1,126,False,False,True,True
val,LS_WILTY_EP73_ lie5,LS,73,LS_EP73,1,101,False,False,True,True
val,LS_WILTY_EP73_ lie6,LS,73,LS_EP73,1,101,False,False,True,True
val,LS_WILTY_EP73_ lie7,LS,73,LS_EP73,1,201,False,False,True,True
val,LS_WILTY_EP73_ lie8,LS,73,LS_EP73,1,251,False,False,True,True
val,LS_WILTY_EP73_ true1,LS,73,LS_EP73,0,276,False,False,True,True
val,LS_WILTY_EP73_ true10,LS,73,LS_EP73,0,126,False,False,True,True
val,LS_WILTY_EP73_ true11,LS,73,LS_EP73,0,101,False,False,True,True
val,LS_WILTY_EP73_ true13,LS,73,LS_EP73,0,151,False,False,True,True
val,LS_WILTY_EP73_ true14,LS,73,LS_EP73,0,176,False,False,True,True
val,LS_WILTY_EP73_ true16,LS,73,LS_EP73,0,101,False,False,True,True
val,LS_WILTY_EP73_ true17,LS,73,LS_EP73,0,201,False,False,True,True
val,LS_WILTY_EP73_ true18,LS,73,LS_EP73,0,101,False,False,True,True
val,LS_WILTY_EP73_ true3,LS,73,LS_EP73,0,101,False,False,True,True
val,LS_WILTY_EP73_ true4,LS,73,LS_EP73,0,151,False,False,True,True
val,LS_WILTY_EP73_ true5,LS,73,LS_EP73,0,576,False,False,True,True
val,LS_WILTY_EP73_ true7,LS,73,LS_EP73,0,126,False,False,True,True
val,LS_WILTY_EP73_ true8,LS,73,LS_EP73,0,201,False,False,True,True
val,LS_WILTY_EP7_lie1,LS,7,LS_EP7,1,101,False,False,True,True
val,LS_WILTY_EP7_lie12,LS,7,LS_EP7,1,76,False,False,True,True
val,LS_WILTY_EP7_lie2,LS,7,LS_EP7,1,76,False,False,True,True
val,LS_WILTY_EP7_lie3,LS,7,LS_EP7,1,126,False,False,True,True
val,LS_WILTY_EP7_lie4,LS,7,LS_EP7,1,101,False,False,True,True
val,LS_WILTY_EP7_lie5,LS,7,LS_EP7,1,126,False,False,True,True
val,LS_WILTY_EP7_lie6,LS,7,LS_EP7,1,101,False,False,True,True
val,LS_WILTY_EP7_lie7,LS,7,LS_EP7,1,176,False,False,True,True
val,LS_WILTY_EP7_lie8,LS,7,LS_EP7,1,151,False,False,True,True
val,LS_WILTY_EP7_lie9,LS,7,LS_EP7,1,126,False,False,True,True
val,LS_WILTY_EP7_truth10,LS,7,LS_EP7,0,101,False,False,True,True
val,LS_WILTY_EP7_truth11,LS,7,LS_EP7,0,126,False,False,True,True
val,LS_WILTY_EP7_truth12,LS,7,LS_EP7,0,101,False,False,True,True
val,LS_WILTY_EP7_truth3,LS,7,LS_EP7,0,151,False,False,True,True
val,LS_WILTY_EP7_truth5,LS,7,LS_EP7,0,101,False,False,True,True
val,LS_WILTY_EP7_truth6,LS,7,LS_EP7,1,126,False,False,True,True
val,LS_WILTY_EP7_truth7,LS,7,LS_EP7,0,126,False,False,True,True
val,LS_WILTY_EP7_truth8,LS,7,LS_EP7,0,76,False,False,True,True
val,LS_WILTY_EP7_truth9,LS,7,LS_EP7,0,126,False,False,True,True
val,SB_WILTY_EP31_lie1,SB,31,SB_EP31,1,176,False,False,True,True
val,SB_WILTY_EP31_lie2,SB,31,SB_EP31,1,201,False,False,True,True
val,SB_WILTY_EP31_lie3,SB,31,SB_EP31,1,151,False,False,True,True
val,SB_WILTY_EP31_lie7,SB,31,SB_EP31,1,151,False,False,True,True
val,SB_WILTY_EP31_truth1,SB,31,SB_EP31,0,226,False,False,True,True
val,SB_WILTY_EP31_truth3,SB,31,SB_EP31,0,101,False,False,True,True
val,SB_WILTY_EP31_truth6,SB,31,SB_EP31,0,151,False,False,True,True
val,SB_WILTY_EP31_truth7,SB,31,SB_EP31,0,201,False,False,True,True
val,SB_WILTY_EP31_truth8,SB,31,SB_EP31,0,176,False,False,True,True
val,SB_WILTY_EP32_lie10,SB,32,SB_EP32,1,176,False,False,True,True
val,SB_WILTY_EP32_lie11,SB,32,SB_EP32,1,101,False,False,True,True
val,SB_WILTY_EP32_lie12,SB,32,SB_EP32,1,151,False,False,True,True
val,SB_WILTY_EP32_lie14,SB,32,SB_EP32,1,151,False,False,True,True
val,SB_WILTY_EP32_lie15,SB,32,SB_EP32,1,226,False,False,True,True
val,SB_WILTY_EP32_lie6,SB,32,SB_EP32,1,126,False,False,True,True
val,SB_WILTY_EP32_lie7,SB,32,SB_EP32,1,176,False,False,True,True
val,SB_WILTY_EP32_lie8,SB,32,SB_EP32,1,101,False,False,True,True
val,SB_WILTY_EP32_truth2,SB,32,SB_EP32,0,176,False,False,True,True
val,SB_WILTY_EP32_truth3,SB,32,SB_EP32,0,226,False,False,True,True
val,SB_WILTY_EP36_lie1,SB,36,SB_EP36,1,201,False,False,True,True
val,SB_WILTY_EP36_lie2,SB,36,SB_EP36,1,151,False,False,True,True
val,SB_WILTY_EP36_lie3,SB,36,SB_EP36,1,201,False,False,True,True
val,SB_WILTY_EP36_lie4,SB,36,SB_EP36,1,151,False,False,True,True
val,SB_WILTY_EP36_lie5,SB,36,SB_EP36,1,101,False,False,True,True
val,SB_WILTY_EP36_lie6,SB,36,SB_EP36,1,201,False,False,True,True
val,SB_WILTY_EP36_lie7,SB,36,SB_EP36,1,101,False,False,True,True
val,SB_WILTY_EP36_lie8,SB,36,SB_EP36,1,201,False,False,True,True
val,SB_WILTY_EP36_lie9,SB,36,SB_EP36,1,101,False,False,True,True
val,SB_WILTY_EP36_truth1,SB,36,SB_EP36,0,126,False,False,True,True
val,SB_WILTY_EP36_truth2,SB,36,SB_EP36,0,226,False,False,True,True
val,SB_WILTY_EP36_truth3,SB,36,SB_EP36,0,176,False,False,True,True
val,SB_WILTY_EP36_truth4,SB,36,SB_EP36,0,251,False,False,True,True
val,SB_WILTY_EP36_truth5,SB,36,SB_EP36,0,126,False,False,True,True
val,SB_WILTY_EP36_truth6,SB,36,SB_EP36,0,151,False,False,True,True
val,YW_WILTY_EP45_lie1,YW,45,YW_EP45,1,76,False,False,True,True
val,YW_WILTY_EP45_lie11,YW,45,YW_EP45,1,76,False,False,True,True
val,YW_WILTY_EP45_lie13,YW,45,YW_EP45,1,126,False,False,True,True
val,YW_WILTY_EP45_lie16,YW,45,YW_EP45,1,201,False,False,True,True
val,YW_WILTY_EP45_lie18,YW,45,YW_EP45,1,101,False,False,True,True
val,YW_WILTY_EP45_lie2,YW,45,YW_EP45,1,76,False,False,True,True
val,YW_WILTY_EP45_lie3,YW,45,YW_EP45,1,126,False,False,True,True
val,YW_WILTY_EP45_lie5,YW,45,YW_EP45,1,151,False,False,True,True
val,YW_WILTY_EP45_truth1,YW,45,YW_EP45,0,101,False,False,True,True
val,YW_WILTY_EP45_truth2,YW,45,YW_EP45,0,126,False,False,True,True
val,YW_WILTY_EP45_truth4,YW,45,YW_EP45,0,151,False,False,True,True
val,YW_WILTY_EP45_truth5,YW,45,YW_EP45,0,151,False,False,True,True
test,AN_WILTY_EP15_lie12,AN,15,AN_EP15,1,101,False,False,True,True
test,AN_WILTY_EP15_lie15,AN,15,AN_EP15,1,101,False,False,True,True
test,AN_WILTY_EP15_lie18,AN,15,AN_EP15,1,101,False,False,True,True
test,AN_WILTY_EP15_truth22,AN,15,AN_EP15,0,76,False,False,True,True
test,AN_WILTY_EP15_truth23,AN,15,AN_EP15,0,226,False,False,True,True
test,AN_WILTY_EP15_truth24,AN,15,AN_EP15,0,226,False,False,True,True
test,AN_WILTY_EP15_truth3,AN,15,AN_EP15,0,126,False,False,True,True
test,AN_WILTY_EP15_truth8,AN,15,AN_EP15,0,101,False,False,True,True
test,AN_WILTY_EP16_lie1,AN,16,AN_EP16,1,76,False,False,True,True
test,AN_WILTY_EP16_lie19,AN,16,AN_EP16,1,101,False,False,True,True
test,AN_WILTY_EP16_truth11,AN,16,AN_EP16,0,76,False,False,True,True
